TransactionID,AccountID,Timestamp,TransactionType,TransactionAmount,AccountBalance
34314,5078,2023-05-31 15:47:02,withdrawal,3146.56,13865.4
28356,5458,2023-05-31 23:35:41,payment,1021.79,88165.7
14771,8935,2023-06-01 00:11:48,payment,4297.25,83871.25
22457,6370,2023-06-01 01:36:44,withdrawal,1375.52,79092.52
5955,2740,2023-06-01 05:15:52,transfer,225.26,5142.08
24653,4414,2023-06-01 05:54:07,transfer,866.14,91900.46
4033,9851,2023-06-01 06:53:03,deposit,407.07,50723.88
33237,1181,2023-06-01 08:22:19,withdrawal,1745.61,56480.67
35909,3469,2023-06-01 10:02:53,payment,4867.63,29766.17
25942,7601,2023-06-01 10:38:17,transfer,2176.55,84770.76
31204,6725,2023-06-01 10:38:36,deposit,4750.96,75567.49
27459,1762,2023-06-01 11:02:28,payment,1811.2,12291.98
1995,1613,2023-06-01 22:35:32,deposit,3757.12,87020.05
6043,9010,2023-06-02 02:37:38,transfer,2138.28,27006.61
20005,8134,2023-06-02 03:00:41,deposit,2410.96,28066.51
9170,8008,2023-06-02 04:01:47,deposit,1428.85,91448.89
32604,9944,2023-06-02 06:12:31,deposit,860.27,41915.52
35714,6803,2023-06-02 08:28:45,withdrawal,3574.53,40899.24
28993,2440,2023-06-02 09:16:00,payment,518.79,58305.28
26074,3285,2023-06-02 10:26:48,deposit,2197.21,74439.34
16004,9957,2023-06-02 10:45:54,payment,147.44,38835.29
26057,1061,2023-06-02 11:02:13,transfer,353.72,47233.49
14838,7279,2023-06-02 11:17:29,payment,3801.27,73513.02
5373,1094,2023-06-02 11:52:50,transfer,2159.6,94239.83
22077,1355,2023-06-02 16:28:25,transfer,2073.07,77340.49
30438,6971,2023-06-02 17:05:01,payment,3901.25,92516.52
26707,4550,2023-06-03 03:38:36,payment,1552.85,27874.89
33417,2894,2023-06-03 03:51:18,payment,2519.91,9267.86
21859,1168,2023-06-03 05:13:48,transfer,2573.09,48166.24
28099,1697,2023-06-03 07:27:51,deposit,2879.49,2270.63
32299,8725,2023-06-03 08:29:00,transfer,896.78,53400.63
11767,9198,2023-06-03 14:40:46,transfer,1285.67,60401.81
4312,5333,2023-06-03 17:01:34,payment,4704.46,79262.09
17531,2113,2023-06-03 17:27:46,transfer,3216.16,42446.17
37070,1195,2023-06-03 18:12:23,withdrawal,660.08,2022.92
34778,5267,2023-06-03 19:22:10,transfer,3605.44,54239.88
30517,9390,2023-06-03 22:24:38,deposit,2714.87,99151.12
3745,3793,2023-06-03 22:28:03,withdrawal,35.38,28927.53
23615,8748,2023-06-04 00:26:45,withdrawal,2311.34,16676.53
1901,7861,2023-06-04 01:35:44,withdrawal,2771.58,40696.1
3892,2696,2023-06-04 03:30:27,transfer,2656.94,65346.95
16450,6070,2023-06-04 05:36:31,deposit,2043.62,85702.74
15199,4587,2023-06-04 08:26:32,withdrawal,1011.87,30688.14
11938,5406,2023-06-04 09:53:13,withdrawal,2080.94,63377.86
28090,2754,2023-06-04 12:49:42,transfer,3394.36,68320.59
29804,1745,2023-06-04 16:47:36,transfer,1307.89,20214.22
19800,1819,2023-06-04 20:22:52,deposit,1713.37,47807.99
12857,5500,2023-06-04 23:09:47,deposit,4001.82,23575.82
2705,6747,2023-06-05 03:05:02,payment,3851.02,8405.02
6072,1746,2023-06-05 06:22:03,withdrawal,1526.19,67172.05
24390,1040,2023-06-05 07:14:50,transfer,4734.48,16455.14
10844,6302,2023-06-05 08:02:36,deposit,1458.59,55.91
823,7622,2023-06-05 09:16:04,withdrawal,1668.16,50556.34
22691,1494,2023-06-05 11:02:00,payment,3813.6,50062.37
27945,9425,2023-06-05 13:19:07,deposit,196.83,16394.89
9866,9174,2023-06-05 14:26:26,deposit,26.12,38483.9
16678,2883,2023-06-05 14:58:56,withdrawal,1708.74,96312.42
4503,2245,2023-06-05 15:41:55,transfer,1441.63,14530.06
28056,6466,2023-06-05 16:10:47,payment,1656.04,30733.08
8289,7867,2023-06-05 17:03:52,payment,373.48,45293.08
7279,7922,2023-06-05 18:40:48,payment,3792.17,93950.07
4412,2444,2023-06-05 21:07:30,payment,21.93,58122.53
34945,2770,2023-06-05 21:22:51,transfer,3291.12,4152.66
22877,5456,2023-06-05 21:52:40,deposit,472.05,6363.57
2388,2245,2023-06-06 00:30:11,withdrawal,3005.77,26625.87
16939,2427,2023-06-06 01:44:55,deposit,4378.01,86078.02
18533,6899,2023-06-06 03:24:25,transfer,2278.96,57569.22
30427,2928,2023-06-06 03:32:46,transfer,4815.02,56691.19
36873,5910,2023-06-06 05:22:06,withdrawal,1249.01,39534.17
37280,8437,2023-06-06 06:37:06,withdrawal,2987.36,91492.3
30619,4673,2023-06-06 07:41:13,deposit,103.05,58465.13
3478,3909,2023-06-06 09:23:36,payment,2680.14,64550.22
6571,4569,2023-06-06 10:02:49,deposit,2810.99,23487.38
27694,4221,2023-06-06 11:26:10,withdrawal,1613.07,73873.14
418,6344,2023-06-06 15:16:25,withdrawal,1643.99,91366.56
9841,3307,2023-06-06 18:48:11,transfer,4295.07,98708.8
23606,6489,2023-06-06 21:19:18,payment,2477.81,26037.83
11319,7060,2023-06-06 22:35:25,payment,1781.54,86507.97
35652,6179,2023-06-07 00:14:49,transfer,2667.67,46959.61
19181,7020,2023-06-07 00:15:09,deposit,4144.97,29091.89
13073,3612,2023-06-07 03:48:08,deposit,906.13,82592.67
2583,8570,2023-06-07 07:20:53,payment,2515.92,48742.37
4951,1955,2023-06-07 07:41:24,transfer,1975.87,23606.67
31885,6028,2023-06-07 09:44:05,transfer,4469.26,36749.89
16434,3314,2023-06-07 11:03:16,transfer,1300.32,32677.3
19307,3926,2023-06-07 12:06:15,transfer,1565.63,93066.48
22017,8267,2023-06-07 13:36:57,withdrawal,3986.24,59940.24
30236,7992,2023-06-07 14:02:46,deposit,259.79,60301.69
11801,3932,2023-06-07 15:12:16,deposit,886.5,93132.09
22174,4328,2023-06-07 15:54:26,withdrawal,269.82,19658.86
28667,5241,2023-06-07 17:18:50,transfer,2027.79,85071.11
2165,7590,2023-06-07 18:29:03,transfer,2356.96,18501.69
19751,6164,2023-06-07 19:07:40,transfer,4817.79,88424.7
27072,3755,2023-06-07 19:09:58,deposit,2217.6,55068.8
1951,5201,2023-06-07 23:15:23,deposit,443.91,78786.43
2190,6642,2023-06-07 23:26:10,transfer,3325.26,42006.56
18785,4097,2023-06-08 00:20:18,transfer,4431.42,89151.13
22378,7263,2023-06-08 00:52:00,transfer,1236.09,84525.77
28303,1511,2023-06-08 01:54:29,withdrawal,1663.58,9901.68
25436,4986,2023-06-08 08:01:08,deposit,1398.78,49733.94
937,3725,2023-06-08 08:11:53,deposit,92.93,35915.32
18126,7972,2023-06-08 08:24:40,transfer,909.03,13849.73
25173,5896,2023-06-08 10:21:41,payment,241.58,24626.63
22287,4147,2023-06-08 10:42:11,deposit,4121.84,94540.4
22056,3812,2023-06-08 12:45:37,transfer,1051.38,92129.22
9593,9905,2023-06-08 17:26:10,deposit,3695.22,51490.53
36627,1769,2023-06-08 19:57:49,withdrawal,1664.1,20881.96
5972,6403,2023-06-08 20:37:51,payment,1005.36,49493.23
22879,9958,2023-06-09 00:50:25,transfer,3624.19,85871.46
9080,7914,2023-06-09 01:05:08,withdrawal,1023.32,72324.37
31240,7780,2023-06-09 02:31:32,transfer,3100.27,67707.22
37235,1971,2023-06-09 02:50:23,deposit,4004.69,54363.82
17652,7230,2023-06-09 03:19:16,deposit,1194.45,99508.16
18201,7286,2023-06-09 04:36:45,payment,4453.31,25698.01
3724,2229,2023-06-09 05:15:14,payment,929.48,23968.27
6515,5541,2023-06-09 08:11:00,payment,2542.89,63430.93
25523,3070,2023-06-09 11:39:56,payment,1034.47,53179.54
35171,6824,2023-06-09 15:42:31,withdrawal,80.16,90420.03
12474,7223,2023-06-09 16:51:19,withdrawal,1652.22,36535.08
23106,2248,2023-06-09 17:54:09,transfer,3280.38,64991.56
21381,2470,2023-06-09 22:03:29,payment,845.6,80430.39
18039,5677,2023-06-09 22:11:03,deposit,3685.39,64654.54
18981,7313,2023-06-09 22:47:02,transfer,4327.01,78193.79
10583,7189,2023-06-09 22:51:59,withdrawal,2361.93,33705.6
6885,9443,2023-06-09 23:42:42,deposit,4716.04,8971.97
35037,9832,2023-06-10 00:22:55,withdrawal,986.45,65245.21
33691,8851,2023-06-10 02:55:53,deposit,4029.97,52695.01
1960,4920,2023-06-10 04:48:40,transfer,3928.47,40180.31
248,9883,2023-06-10 04:51:50,withdrawal,4833.31,99138.15
11512,3117,2023-06-10 05:56:39,deposit,2991.59,51864.23
1250,5475,2023-06-10 08:29:05,transfer,3083.63,37441.36
17199,8628,2023-06-10 13:17:28,payment,490.59,20807.3
20702,1327,2023-06-10 13:22:00,payment,1646.19,47936.48
9316,3066,2023-06-10 18:12:03,deposit,500.56,16315.9
37215,8916,2023-06-10 18:42:03,transfer,2047.57,62065.65
26531,8141,2023-06-10 18:53:16,deposit,216.97,29668.22
20146,5060,2023-06-10 21:07:22,payment,3006.05,16620.06
17127,7749,2023-06-10 21:14:44,transfer,737.77,29918.52
31444,4918,2023-06-10 21:35:29,payment,3378.02,53518.21
23528,9764,2023-06-10 22:31:08,payment,2129.99,30838.15
2594,7370,2023-06-11 01:40:53,payment,2601.33,90729.64
20241,7493,2023-06-11 01:43:19,withdrawal,1426.69,28330.09
16049,3467,2023-06-11 02:46:51,transfer,2835.19,98376.89
31891,2463,2023-06-11 04:11:04,withdrawal,845.35,8844.09
21040,2788,2023-06-11 07:13:09,deposit,1207.61,58559.13
36241,2617,2023-06-11 09:09:55,withdrawal,1759.51,62755.3
31274,8094,2023-06-11 11:46:49,withdrawal,1031.39,89412.09
9795,2070,2023-06-11 12:19:43,payment,2570.64,59165.32
1084,1992,2023-06-11 16:42:56,withdrawal,4395.71,67681.08
131,3504,2023-06-11 19:54:53,withdrawal,2087.64,27890.21
2410,3527,2023-06-11 21:46:53,payment,2270.55,28712.1
8843,3792,2023-06-11 23:11:18,payment,1210.4,89458.19
11800,7130,2023-06-12 03:28:14,deposit,1975.99,49986.02
10433,6032,2023-06-12 06:53:45,withdrawal,3209.24,72848.64
16817,7241,2023-06-12 07:07:14,transfer,1661.04,33089.74
26654,4850,2023-06-12 07:15:55,withdrawal,4443.33,53424.88
20925,5292,2023-06-12 07:51:37,transfer,4609.72,97823.64
9259,4236,2023-06-12 09:46:43,withdrawal,3874.52,24124.26
21695,7661,2023-06-12 11:02:10,payment,997.94,71221.71
25913,2134,2023-06-12 11:25:40,transfer,950.93,29775.12
20575,2069,2023-06-12 12:40:32,payment,4711.96,10501.23
36677,2065,2023-06-12 16:52:54,payment,31.5,34154.84
352,4878,2023-06-13 00:46:40,payment,4282.59,83038.89
35896,1846,2023-06-13 05:23:08,transfer,491.68,67986.02
17073,3623,2023-06-13 11:53:44,deposit,3077.41,38837.22
31292,6178,2023-06-13 12:18:24,payment,4316.92,66761.17
4073,4729,2023-06-13 12:18:49,payment,2971.61,36521.88
3246,8317,2023-06-13 14:31:28,transfer,859.3,21748.33
31479,9980,2023-06-13 14:42:50,withdrawal,2199.78,98500.36
20012,1138,2023-06-14 00:55:26,transfer,165.28,72536.51
17520,1828,2023-06-14 04:18:40,payment,2392.71,48345.04
9833,5753,2023-06-14 12:19:02,withdrawal,813.67,98993.38
22065,1383,2023-06-14 15:00:16,transfer,3591.49,81667.84
35968,6539,2023-06-14 15:02:34,withdrawal,4707.82,94347.72
14205,2018,2023-06-14 15:40:06,transfer,4066.5,80648.43
29240,4001,2023-06-14 15:50:49,payment,986.29,14082.24
19772,9850,2023-06-14 16:22:24,payment,4634.78,81105.38
826,9889,2023-06-14 18:44:33,deposit,4599.36,23373.71
21504,3027,2023-06-15 00:45:24,withdrawal,13.47,36700.39
14288,4511,2023-06-15 04:26:21,deposit,4299.4,56690.32
10394,2356,2023-06-15 10:54:34,withdrawal,2727.27,41607.61
15702,2752,2023-06-15 12:09:14,deposit,597.11,40596.38
19730,4349,2023-06-15 15:04:52,withdrawal,3329.98,34801.95
28424,5470,2023-06-15 16:45:01,payment,2340.54,12443.68
20173,9077,2023-06-15 17:58:59,payment,228.01,14457.19
29531,9970,2023-06-15 20:08:06,withdrawal,3330.45,8145.16
23868,5468,2023-06-15 22:15:31,transfer,2113.39,37884.94
301,9666,2023-06-16 00:47:00,transfer,259.36,21020.52
33264,8094,2023-06-16 02:45:15,payment,3685.05,89286.9
15222,3523,2023-06-16 03:36:29,deposit,4694.48,91220.46
36181,5759,2023-06-16 03:43:52,withdrawal,3666.97,16026.92
27969,6855,2023-06-16 04:41:45,transfer,3272.44,8301.59
15050,8982,2023-06-16 08:38:42,deposit,2478.81,66171.75
4651,5773,2023-06-16 09:47:58,payment,269.12,39885.59
21948,9029,2023-06-16 11:20:10,payment,2752.37,53381.07
25886,4215,2023-06-16 15:37:59,deposit,3320.44,81850.34
12416,9053,2023-06-16 15:43:28,transfer,506.52,75015.88
6489,3243,2023-06-16 16:01:52,payment,2122.44,63613.8
26944,9632,2023-06-16 19:23:53,deposit,3987.89,33185.87
9464,7293,2023-06-16 21:31:49,payment,2435.59,96731.07
24152,4428,2023-06-16 23:47:57,withdrawal,1215.08,5482.97
12567,5079,2023-06-17 00:51:19,payment,3624.22,86488.0
5514,2422,2023-06-17 01:37:57,deposit,3538.4,75178.88
17108,1869,2023-06-17 03:03:02,deposit,4563.1,91580.56
6384,6187,2023-06-17 04:01:47,deposit,1234.04,36181.69
12877,3824,2023-06-17 04:13:26,withdrawal,3116.66,60955.86
19196,4192,2023-06-17 04:43:56,deposit,4896.9,59112.88
7223,7120,2023-06-17 05:47:23,withdrawal,658.69,96732.53
10582,4175,2023-06-17 07:07:56,deposit,4954.02,8746.71
7823,5016,2023-06-17 07:11:01,payment,2059.85,99632.75
15282,9619,2023-06-17 13:11:36,withdrawal,4240.29,37466.31
35994,1644,2023-06-17 15:45:36,withdrawal,2754.76,84954.78
15865,1723,2023-06-17 16:08:46,payment,2819.02,34228.58
30710,8023,2023-06-17 18:18:10,withdrawal,2213.23,3114.43
25235,4918,2023-06-17 18:24:57,withdrawal,4718.21,77436.45
22665,8775,2023-06-17 19:31:39,transfer,4249.71,13079.04
3366,1568,2023-06-17 20:53:30,deposit,3182.24,42235.35
26088,7998,2023-06-18 02:54:13,payment,4024.32,23842.14
31200,5826,2023-06-18 03:31:35,withdrawal,4356.47,71053.96
10994,8152,2023-06-18 10:00:39,transfer,2401.85,97739.82
10096,1430,2023-06-18 11:47:56,transfer,1914.74,56741.42
17567,8862,2023-06-18 12:13:06,deposit,3307.72,2416.33
4383,7511,2023-06-18 13:33:00,transfer,2869.76,11948.58
5511,1518,2023-06-18 14:52:48,transfer,667.29,39914.52
1050,7689,2023-06-18 20:21:50,withdrawal,107.33,54299.18
18935,4326,2023-06-18 21:10:13,transfer,1095.12,23085.65
409,8066,2023-06-18 21:28:02,payment,4527.0,18101.19
10263,3947,2023-06-19 00:14:58,transfer,3345.73,81398.19
11321,7215,2023-06-19 00:18:46,transfer,3014.94,49592.96
24080,7340,2023-06-19 00:37:28,deposit,820.65,74487.9
5765,4878,2023-06-19 01:13:45,transfer,4373.84,88042.2
26763,5693,2023-06-19 03:04:26,transfer,4354.16,39022.33
18005,1787,2023-06-19 03:11:37,transfer,4381.65,60461.1
1914,9609,2023-06-19 03:58:29,withdrawal,1842.18,71170.38
3756,7557,2023-06-19 06:44:35,withdrawal,953.86,21126.16
4078,7626,2023-06-19 07:43:18,withdrawal,1380.34,87827.82
23292,8965,2023-06-19 13:21:16,transfer,1282.89,40877.33
21190,5494,2023-06-19 18:16:39,transfer,4668.21,40032.36
7311,9411,2023-06-19 18:20:09,withdrawal,4834.36,28629.64
9575,3336,2023-06-20 02:59:00,transfer,1901.37,32128.83
13965,9092,2023-06-20 04:43:47,payment,3846.39,65758.14
33531,6763,2023-06-20 08:40:15,deposit,4955.41,95512.23
4562,6331,2023-06-20 09:53:47,payment,1436.82,36658.45
11496,5271,2023-06-20 12:03:10,transfer,2735.59,68223.1
36570,3156,2023-06-20 15:44:49,deposit,3665.62,46109.41
16558,8356,2023-06-20 16:44:17,transfer,2669.23,90332.14
18701,6129,2023-06-20 18:00:38,payment,1799.46,9078.01
7870,1070,2023-06-20 18:39:46,withdrawal,43.25,81181.29
8729,3795,2023-06-21 00:46:14,transfer,1780.49,41833.72
19651,9880,2023-06-21 01:53:08,deposit,1486.45,24233.88
8428,8558,2023-06-21 03:27:17,payment,4929.31,20709.43
20406,6034,2023-06-21 05:41:53,withdrawal,2132.9,57866.23
26758,2612,2023-06-21 07:23:01,withdrawal,3895.58,95402.3
34152,6353,2023-06-21 07:32:34,payment,840.94,73694.93
11089,1425,2023-06-21 07:58:27,transfer,2252.5,53127.65
15152,3484,2023-06-21 08:49:37,deposit,4254.18,79258.56
7627,7974,2023-06-21 11:06:43,payment,4448.55,62070.55
27148,4776,2023-06-21 13:37:57,deposit,3261.19,93694.85
9753,7940,2023-06-21 15:33:06,deposit,2459.79,40183.55
24098,7350,2023-06-21 18:18:39,deposit,4641.93,3825.57
6421,1656,2023-06-22 02:23:52,payment,4941.86,72027.19
33007,2323,2023-06-22 02:49:49,deposit,1594.31,89641.54
34809,5908,2023-06-22 04:47:10,withdrawal,4523.55,96922.82
35069,4397,2023-06-22 04:58:53,deposit,3052.66,84131.3
30398,2897,2023-06-22 06:05:22,deposit,2949.38,85080.77
13006,4721,2023-06-22 08:39:40,withdrawal,3446.1,56732.84
7307,5841,2023-06-22 12:16:15,payment,4165.14,21760.77
16605,7223,2023-06-22 14:54:37,withdrawal,1076.44,70100.68
24248,8715,2023-06-22 15:37:18,deposit,3808.92,41070.14
14477,2582,2023-06-22 17:26:31,payment,4574.17,56454.6
20675,6514,2023-06-22 20:12:56,payment,4239.9,70505.6
21824,8973,2023-06-23 01:55:26,withdrawal,319.19,70101.69
18688,7176,2023-06-23 02:36:25,deposit,709.43,5589.95
29532,8872,2023-06-23 03:28:52,transfer,1747.48,19339.7
22206,1433,2023-06-23 04:03:23,payment,323.55,29452.22
3818,8521,2023-06-23 04:03:48,withdrawal,4117.94,45925.85
724,5978,2023-06-23 04:22:08,deposit,3705.86,65767.48
7563,8310,2023-06-23 05:22:54,deposit,567.82,24287.57
660,5820,2023-06-23 06:26:59,payment,2854.32,22839.43
6903,3420,2023-06-23 09:05:47,payment,189.88,94812.38
35363,5596,2023-06-23 09:15:54,deposit,2200.75,6146.13
14513,9831,2023-06-23 09:57:50,transfer,518.07,95251.12
29566,4312,2023-06-23 11:13:19,payment,575.65,90521.13
23693,2199,2023-06-23 11:43:54,withdrawal,2724.72,86280.39
827,8569,2023-06-23 12:20:17,transfer,1732.38,18414.71
36438,3996,2023-06-23 15:25:37,payment,192.42,69879.87
24578,4985,2023-06-24 00:27:53,withdrawal,4250.07,32298.45
8140,3366,2023-06-24 04:49:08,transfer,1440.11,81838.8
8107,1719,2023-06-24 07:51:53,payment,993.52,51795.2
21470,9360,2023-06-24 11:31:58,transfer,2136.35,6293.93
14611,6859,2023-06-24 11:57:17,transfer,1954.78,95453.37
3232,3983,2023-06-24 12:50:21,payment,3039.16,32245.22
3001,9872,2023-06-24 12:57:42,payment,3363.84,24360.03
24135,8208,2023-06-24 13:09:22,payment,572.54,43935.73
36133,8271,2023-06-24 15:54:26,withdrawal,1532.53,83568.8
24785,5045,2023-06-24 15:58:10,payment,1344.26,27164.12
32373,4496,2023-06-24 18:30:30,payment,4936.41,86672.76
5681,2140,2023-06-24 19:10:12,deposit,1177.68,60794.29
37027,3713,2023-06-24 21:04:14,deposit,1832.0,32923.16
10413,9420,2023-06-25 01:47:33,payment,1187.35,51500.16
27063,6122,2023-06-25 03:22:02,payment,1846.97,74891.75
27256,8340,2023-06-25 04:41:33,withdrawal,4536.77,35822.28
36609,7855,2023-06-25 05:11:31,deposit,2902.26,93021.65
36389,8080,2023-06-25 05:48:48,payment,2516.49,14042.3
5599,1826,2023-06-25 08:06:56,payment,3311.5,95731.42
29564,4515,2023-06-25 10:38:22,withdrawal,4784.39,36028.61
29662,3544,2023-06-25 15:47:06,payment,3513.07,2183.45
3037,7438,2023-06-26 00:30:09,payment,2160.66,3926.08
9136,6716,2023-06-26 02:12:24,transfer,2761.56,1960.51
21183,9260,2023-06-26 03:24:03,withdrawal,320.14,77169.28
3848,2868,2023-06-26 04:48:17,withdrawal,2811.38,34370.72
15973,3071,2023-06-26 06:18:49,payment,4668.15,80929.4
13209,7270,2023-06-26 07:43:21,withdrawal,742.36,5391.53
9480,4609,2023-06-26 11:23:11,payment,530.67,91901.36
14597,9604,2023-06-26 13:15:55,withdrawal,4679.93,24795.16
33304,9009,2023-06-26 13:56:31,payment,4445.69,75237.66
11457,9903,2023-06-26 15:01:40,transfer,2119.04,6803.73
1172,7815,2023-06-26 16:03:07,deposit,4905.95,19156.69
19924,6186,2023-06-26 17:28:13,transfer,3667.47,11438.92
26017,1058,2023-06-26 18:53:30,withdrawal,2562.14,68845.3
28611,6103,2023-06-26 19:04:45,deposit,2715.04,14195.95
15396,1645,2023-06-26 20:27:28,payment,2138.04,6732.0
16454,6337,2023-06-26 22:25:33,withdrawal,3924.67,8125.67
19104,4201,2023-06-27 05:16:35,deposit,1709.98,9343.1
3964,8259,2023-06-27 08:51:45,transfer,2916.68,16873.68
25576,6188,2023-06-27 11:35:48,withdrawal,542.77,7271.33
4262,8207,2023-06-27 17:38:59,deposit,4416.48,16449.65
20260,8570,2023-06-28 01:09:39,deposit,2539.59,62702.54
30373,5006,2023-06-28 02:28:42,deposit,4337.88,7290.58
21908,1144,2023-06-28 02:45:34,transfer,1216.59,3541.22
2009,4159,2023-06-28 10:42:31,deposit,327.77,17940.91
4444,7544,2023-06-28 11:51:25,deposit,1997.26,4758.47
25927,6509,2023-06-28 13:49:55,payment,1866.37,44894.67
28562,7506,2023-06-28 15:23:02,payment,3608.25,99040.16
30070,2906,2023-06-28 15:46:31,transfer,4881.82,30240.29
15374,7846,2023-06-28 16:01:07,payment,2438.15,9770.66
9048,9919,2023-06-28 17:24:25,withdrawal,2857.03,65719.95
15961,1881,2023-06-28 18:01:52,deposit,2777.98,49016.07
9658,8003,2023-06-28 20:37:57,deposit,978.66,54219.15
13482,9643,2023-06-29 00:32:08,deposit,41.5,66431.45
2164,1724,2023-06-29 00:37:56,withdrawal,4207.4,25181.04
32310,1182,2023-06-29 02:25:14,withdrawal,3562.92,65477.88
30345,6393,2023-06-29 03:45:12,withdrawal,2553.37,67656.98
15461,3127,2023-06-29 04:54:12,deposit,848.62,55417.87
24157,6055,2023-06-29 06:18:11,deposit,2891.44,9758.03
8806,4079,2023-06-29 08:12:43,transfer,4206.94,3986.5
7632,7961,2023-06-29 09:45:07,payment,3016.51,51527.51
24028,6142,2023-06-29 14:00:04,withdrawal,566.96,96304.89
31342,3450,2023-06-29 20:02:50,transfer,269.21,53036.55
36784,8181,2023-06-29 22:40:24,withdrawal,809.5,72820.18
34,7224,2023-06-30 00:32:33,deposit,4744.48,74440.41
19550,2195,2023-06-30 01:49:35,deposit,3776.09,62173.31
28934,6545,2023-06-30 10:52:49,withdrawal,41.99,39820.97
28792,6858,2023-06-30 13:34:57,deposit,3475.99,32893.9
9320,1223,2023-06-30 14:11:48,transfer,3627.22,12984.96
13593,8142,2023-06-30 15:21:33,withdrawal,4602.03,20981.89
10760,5264,2023-06-30 17:00:01,deposit,3549.77,38984.25
19347,5699,2023-07-01 00:25:57,deposit,999.04,11515.93
23434,8209,2023-07-01 05:15:23,payment,322.86,1306.24
3461,5087,2023-07-01 05:57:23,payment,1377.17,68338.27
30121,4646,2023-07-01 06:24:42,withdrawal,1745.41,29818.53
8821,2645,2023-07-01 10:07:37,payment,420.28,62955.51
1475,3626,2023-07-01 10:44:19,deposit,1635.84,73417.88
22932,5062,2023-07-01 19:16:42,deposit,333.14,53659.52
19136,6215,2023-07-01 20:49:31,withdrawal,3089.97,31139.34
1489,9224,2023-07-02 00:12:31,payment,1943.4,65960.05
11025,9907,2023-07-02 01:08:30,withdrawal,2302.17,36864.49
18788,2621,2023-07-02 01:53:43,withdrawal,4674.55,88080.47
2912,2956,2023-07-02 04:17:36,payment,8.37,38606.77
7399,8074,2023-07-02 04:40:31,withdrawal,3430.44,66878.27
30103,4055,2023-07-02 05:54:49,transfer,581.9,45392.61
36679,5860,2023-07-02 06:10:14,deposit,2121.02,18124.2
35028,3205,2023-07-02 08:03:10,withdrawal,1492.17,45815.95
3867,4072,2023-07-02 08:42:53,withdrawal,2066.45,17502.99
13544,7178,2023-07-02 13:12:31,withdrawal,4445.84,87782.21
11566,1241,2023-07-02 13:38:19,deposit,1317.75,10915.37
35295,7473,2023-07-02 15:25:41,transfer,4533.21,79570.9
16109,1769,2023-07-02 19:08:28,deposit,233.2,31764.3
26611,8415,2023-07-02 20:42:34,transfer,3631.4,67507.56
33329,3935,2023-07-02 21:07:16,payment,2715.48,51233.09
